quantity,Date,Region
580,2020-07-13,east
547,2020-07-13,west
557,2020-07-13,north
523,2020-07-13,south
517,2020-07-13,east
572,2020-07-13,west
557,2020-07-13,north
518,2020-07-13,south
542,2020-07-13,east
520,2020-07-13,west
501,2020-07-13,north
506,2020-07-13,south
509,2020-07-13,east
502,2020-07-13,west
519,2020-07-14,north
505,2020-07-14,south
565,2020-07-14,east
500,2020-07-14,west
544,2020-07-14,north
566,2020-07-14,south
566,2020-07-14,east
578,2020-07-14,west
554,2020-07-14,north
568,2020-07-14,south
536,2020-07-14,east
527,2020-07-14,west
572,2020-07-14,north
532,2020-07-14,south
539,2020-07-14,east
509,2020-07-14,west
525,2020-07-14,north
534,2020-07-14,south
600,2020-07-14,east
599,2020-07-14,west
507,2020-07-14,north
502,2020-07-14,south
538,2020-07-14,east
579,2020-07-14,west
557,2020-07-14,north
566,2020-07-14,south
544,2020-07-14,east
549,2020-07-14,west
514,2020-07-15,north
580,2020-07-15,south
549,2020-07-15,east
532,2020-07-15,west
542,2020-07-15,north
575,2020-07-15,south
531,2020-07-15,east
539,2020-07-15,west
576,2020-07-15,north
518,2020-07-15,south
508,2020-07-15,east
512,2020-07-15,west
517,2020-07-15,north
572,2020-07-15,south
542,2020-07-15,east
514,2020-07-15,west
564,2020-07-15,north
533,2020-07-15,south
513,2020-07-15,east
536,2020-07-15,west
550,2020-07-15,north
599,2020-07-15,south
536,2020-07-15,east
541,2020-07-15,west
530,2020-07-15,north
548,2020-07-15,south
551,2020-07-15,east
571,2020-07-15,west
505,2020-07-16,north
577,2020-07-16,south
535,2020-07-16,east
597,2020-07-16,west
574,2020-07-16,north
553,2020-07-16,south
557,2020-07-16,east
532,2020-07-16,west
567,2020-07-16,north
516,2020-07-16,south
560,2020-07-16,east
524,2020-07-16,west
509,2020-07-16,north
515,2020-07-16,south
515,2020-07-16,east
512,2020-07-16,west
528,2020-07-16,north
551,2020-07-16,south
566,2020-07-16,east
571,2020-07-16,west
501,2020-07-16,north
562,2020-07-16,south
538,2020-07-16,east
514,2020-07-16,west
580,2020-07-16,north
558,2020-07-16,south
572,2020-07-16,east
598,2020-07-16,west
598,2020-07-17,north
559,2020-07-17,south
547,2020-07-17,east
591,2020-07-17,west
580,2020-07-17,north
574,2020-07-17,south
586,2020-07-17,east
593,2020-07-17,west
510,2020-07-17,north
574,2020-07-17,south
514,2020-07-17,east
577,2020-07-17,west
521,2020-07-17,north
551,2020-07-17,south
542,2020-07-17,east
514,2020-07-17,west
549,2020-07-17,north
546,2020-07-17,south
590,2020-07-17,east
577,2020-07-17,west
587,2020-07-17,north
589,2020-07-17,south
506,2020-07-17,east
515,2020-07-17,west
574,2020-07-17,north
508,2020-07-17,south
564,2020-07-17,east
503,2020-07-17,west
541,2020-07-18,north
569,2020-07-18,south
583,2020-07-18,east
599,2020-07-18,west
548,2020-07-18,north
505,2020-07-18,south
564,2020-07-18,east
589,2020-07-18,west
552,2020-07-18,north
598,2020-07-18,south
565,2020-07-18,east
535,2020-07-18,west
599,2020-07-18,north
536,2020-07-18,south
538,2020-07-18,east
531,2020-07-18,west
573,2020-07-18,north
580,2020-07-18,south
506,2020-07-18,east
517,2020-07-18,west
585,2020-07-18,north
506,2020-07-18,south
544,2020-07-18,east
507,2020-07-18,west
580,2020-07-18,north
571,2020-07-18,south
592,2020-07-18,east
519,2020-07-18,west
538,2020-07-19,north
551,2020-07-19,south
558,2020-07-19,east
593,2020-07-19,west
531,2020-07-19,north
528,2020-07-19,south
522,2020-07-19,east
581,2020-07-19,west
546,2020-07-19,north
596,2020-07-19,south
523,2020-07-19,east
591,2020-07-19,west
527,2020-07-19,north
533,2020-07-19,south
542,2020-07-19,east
543,2020-07-19,west
576,2020-07-19,north
538,2020-07-19,south
587,2020-07-19,east
570,2020-07-19,west
596,2020-07-19,north
536,2020-07-19,south
587,2020-07-19,east
585,2020-07-19,west
540,2020-07-19,north
595,2020-07-19,south
582,2020-07-19,east
567,2020-07-19,west
599,2020-07-20,north
520,2020-07-20,south
546,2020-07-20,east
572,2020-07-20,west
568,2020-07-20,north
541,2020-07-20,south
586,2020-07-20,east
545,2020-07-20,west
500,2020-07-20,north
561,2020-07-20,south
509,2020-07-20,east
552,2020-07-20,west
521,2020-07-20,north
562,2020-07-20,south
534,2020-07-20,east
559,2020-07-20,west
556,2020-07-20,north
517,2020-07-20,south
553,2020-07-20,east
556,2020-07-20,west
558,2020-07-20,north
587,2020-07-20,south
515,2020-07-20,east
527,2020-07-20,west
567,2020-07-20,north
512,2020-07-20,south
513,2020-07-20,east
588,2020-07-20,west
524,2020-07-21,north
589,2020-07-21,south
563,2020-07-21,east
578,2020-07-21,west
584,2020-07-21,north
538,2020-07-21,south
593,2020-07-21,east
583,2020-07-21,west
543,2020-07-21,north
598,2020-07-21,south
596,2020-07-21,east
523,2020-07-21,west
572,2020-07-21,north
530,2020-07-21,south
595,2020-07-21,east
576,2020-07-21,west
574,2020-07-21,north
565,2020-07-21,south
595,2020-07-21,east
569,2020-07-21,west
557,2020-07-21,north
528,2020-07-21,south
575,2020-07-21,east
554,2020-07-21,west
548,2020-07-21,north
531,2020-07-21,south
511,2020-07-21,east
531,2020-07-21,west
556,2020-07-22,north
576,2020-07-22,south
556,2020-07-22,east
528,2020-07-22,west
545,2020-07-22,north
544,2020-07-22,south
555,2020-07-22,east
583,2020-07-22,west
527,2020-07-22,north
593,2020-07-22,south
574,2020-07-22,east
543,2020-07-22,west
585,2020-07-22,north
580,2020-07-22,south
555,2020-07-22,east
502,2020-07-22,west
529,2020-07-22,north
575,2020-07-22,south
526,2020-07-22,east
512,2020-07-22,west
513,2020-07-22,north
528,2020-07-22,south
529,2020-07-22,east
552,2020-07-22,west
599,2020-07-22,north
505,2020-07-22,south
565,2020-07-22,east
526,2020-07-22,west
564,2020-07-23,north
570,2020-07-23,south
586,2020-07-23,east
515,2020-07-23,west
503,2020-07-23,north
532,2020-07-23,south
544,2020-07-23,east
581,2020-07-23,west
563,2020-07-23,north
587,2020-07-23,south
579,2020-07-23,east
515,2020-07-23,west
599,2020-07-23,north
544,2020-07-23,south
579,2020-07-23,east
529,2020-07-23,west
507,2020-07-23,north
530,2020-07-23,south
599,2020-07-23,east
526,2020-07-23,west
585,2020-07-23,north
576,2020-07-23,south
561,2020-07-23,east
515,2020-07-23,west
575,2020-07-23,north
579,2020-07-23,south
541,2020-07-23,east
559,2020-07-23,west
510,2020-07-24,north
510,2020-07-24,south
525,2020-07-24,east
592,2020-07-24,west
545,2020-07-24,north
502,2020-07-24,south
600,2020-07-24,east
583,2020-07-24,west
580,2020-07-24,north
510,2020-07-24,south
571,2020-07-24,east
530,2020-07-24,west
577,2020-07-24,north
555,2020-07-24,south
536,2020-07-24,east
583,2020-07-24,west
580,2020-07-24,north
552,2020-07-24,south
529,2020-07-24,east
524,2020-07-24,west
500,2020-07-24,north
532,2020-07-24,south
593,2020-07-24,east
557,2020-07-24,west
568,2020-07-24,north
581,2020-07-24,south
514,2020-07-24,east
557,2020-07-24,west
598,2020-07-25,north
549,2020-07-25,south
537,2020-07-25,east
568,2020-07-25,west
569,2020-07-25,north
568,2020-07-25,south
582,2020-07-25,east
546,2020-07-25,west
541,2020-07-25,north
572,2020-07-25,south
550,2020-07-25,east
565,2020-07-25,west
584,2020-07-25,north
585,2020-07-25,south
554,2020-07-25,east
539,2020-07-25,west
594,2020-07-25,north
587,2020-07-25,south
560,2020-07-25,east
502,2020-07-25,west
552,2020-07-25,north
588,2020-07-25,south
592,2020-07-25,east
521,2020-07-25,west
577,2020-07-25,north
599,2020-07-25,south
582,2020-07-25,east
557,2020-07-25,west
523,2020-07-26,north
553,2020-07-26,south
525,2020-07-26,east
596,2020-07-26,west
512,2020-07-26,north
573,2020-07-26,south
501,2020-07-26,east
560,2020-07-26,west
537,2020-07-26,north
596,2020-07-26,south
542,2020-07-26,east
585,2020-07-26,west
585,2020-07-26,north
500,2020-07-26,south
506,2020-07-26,east
536,2020-07-26,west
571,2020-07-26,north
532,2020-07-26,south
541,2020-07-26,east
514,2020-07-26,west
567,2020-07-26,north
535,2020-07-26,south
583,2020-07-26,east
527,2020-07-26,west
556,2020-07-26,north
519,2020-07-26,south
502,2020-07-26,east
541,2020-07-26,west
534,2020-07-27,north
540,2020-07-27,south
510,2020-07-27,east
536,2020-07-27,west
529,2020-07-27,north
506,2020-07-27,south
560,2020-07-27,east
572,2020-07-27,west
523,2020-07-27,north
560,2020-07-27,south
538,2020-07-27,east
566,2020-07-27,west
515,2020-07-27,north
517,2020-07-27,south
579,2020-07-27,east
535,2020-07-27,west
557,2020-07-27,north
502,2020-07-27,south
542,2020-07-27,east
529,2020-07-27,west
523,2020-07-27,north
590,2020-07-27,south
592,2020-07-27,east
586,2020-07-27,west
529,2020-07-27,north
562,2020-07-27,south
570,2020-07-27,east
577,2020-07-27,west
600,2020-07-28,north
502,2020-07-28,south
536,2020-07-28,east
527,2020-07-28,west
599,2020-07-28,north
503,2020-07-28,south
560,2020-07-28,east
546,2020-07-28,west
510,2020-07-28,north
589,2020-07-28,south
556,2020-07-28,east
576,2020-07-28,west
550,2020-07-28,north
582,2020-07-28,south
524,2020-07-28,east
593,2020-07-28,west
504,2020-07-28,north
553,2020-07-28,south
600,2020-07-28,east
566,2020-07-28,west
510,2020-07-28,north
508,2020-07-28,south
567,2020-07-28,east
567,2020-07-28,west
571,2020-07-28,north
540,2020-07-28,south
543,2020-07-28,east
517,2020-07-28,west
511,2020-07-29,north
562,2020-07-29,south
591,2020-07-29,east
548,2020-07-29,west
577,2020-07-29,north
502,2020-07-29,south
539,2020-07-29,east
553,2020-07-29,west
554,2020-07-29,north
593,2020-07-29,south
585,2020-07-29,east
509,2020-07-29,west
514,2020-07-29,north
520,2020-07-29,south
536,2020-07-29,east
562,2020-07-29,west
544,2020-07-29,north
585,2020-07-29,south
556,2020-07-29,east
566,2020-07-29,west
500,2020-07-29,north
526,2020-07-29,south
500,2020-07-29,east
564,2020-07-29,west
566,2020-07-29,north
586,2020-07-29,south
596,2020-07-29,east
587,2020-07-29,west
574,2020-07-30,north
528,2020-07-30,south
532,2020-07-30,east
504,2020-07-30,west
567,2020-07-30,north
587,2020-07-30,south
576,2020-07-30,east
566,2020-07-30,west
598,2020-07-30,north
520,2020-07-30,south
553,2020-07-30,east
575,2020-07-30,west
522,2020-07-30,north
551,2020-07-30,south
566,2020-07-30,east
507,2020-07-30,west
517,2020-07-30,north
502,2020-07-30,south
505,2020-07-30,east
570,2020-07-30,west
514,2020-07-30,north
512,2020-07-30,south
574,2020-07-30,east
541,2020-07-30,west
506,2020-07-30,north
583,2020-07-30,south
531,2020-07-30,east
577,2020-07-30,west
509,2020-07-31,north
510,2020-07-31,south
511,2020-07-31,east
510,2020-07-31,west
500,2020-07-31,north
594,2020-07-31,south
528,2020-07-31,east
557,2020-07-31,west
573,2020-07-31,north
525,2020-07-31,south
577,2020-07-31,east
540,2020-07-31,west
552,2020-07-31,north
582,2020-07-31,south
577,2020-07-31,east
547,2020-07-31,west
587,2020-07-31,north
536,2020-07-31,south
523,2020-07-31,east
534,2020-07-31,west
543,2020-07-31,north
524,2020-07-31,south
545,2020-07-31,east
535,2020-07-31,west
538,2020-07-31,north
571,2020-07-31,south
575,2020-07-31,east
561,2020-07-31,west
596,2020-08-01,north
532,2020-08-01,south
560,2020-08-01,east
557,2020-08-01,west
555,2020-08-01,north
594,2020-08-01,south
516,2020-08-01,east
516,2020-08-01,west
557,2020-08-01,north
526,2020-08-01,south
511,2020-08-01,east
500,2020-08-01,west
513,2020-08-01,north
569,2020-08-01,south
524,2020-08-01,east
512,2020-08-01,west
523,2020-08-01,north
580,2020-08-01,south
573,2020-08-01,east
519,2020-08-01,west
511,2020-08-01,north
578,2020-08-01,south
500,2020-08-01,east
514,2020-08-01,west
571,2020-08-01,north
566,2020-08-01,south
574,2020-08-01,east
573,2020-08-01,west
552,2020-08-02,north
572,2020-08-02,south
541,2020-08-02,east
532,2020-08-02,west
585,2020-08-02,north
522,2020-08-02,south
519,2020-08-02,east
543,2020-08-02,west
563,2020-08-02,north
555,2020-08-02,south
545,2020-08-02,east
535,2020-08-02,west
596,2020-08-02,north
586,2020-08-02,south
552,2020-08-02,east
520,2020-08-02,west
515,2020-08-02,north
532,2020-08-02,south
538,2020-08-02,east
530,2020-08-02,west
502,2020-08-02,north
598,2020-08-02,south
594,2020-08-02,east
573,2020-08-02,west
512,2020-08-02,north
586,2020-08-02,south
579,2020-08-02,east
592,2020-08-02,west
555,2020-08-03,north
550,2020-08-03,south
501,2020-08-03,east
555,2020-08-03,west
572,2020-08-03,north
527,2020-08-03,south
583,2020-08-03,east
580,2020-08-03,west
534,2020-08-03,north
519,2020-08-03,south
542,2020-08-03,east
582,2020-08-03,west
559,2020-08-03,north
577,2020-08-03,south
542,2020-08-03,east
507,2020-08-03,west
525,2020-08-03,north
564,2020-08-03,south
535,2020-08-03,east
575,2020-08-03,west
555,2020-08-03,north
554,2020-08-03,south
512,2020-08-03,east
549,2020-08-03,west
585,2020-08-03,north
543,2020-08-03,south
571,2020-08-03,east
557,2020-08-03,west
513,2020-08-04,north
553,2020-08-04,south
534,2020-08-04,east
573,2020-08-04,west
568,2020-08-04,north
562,2020-08-04,south
513,2020-08-04,east
577,2020-08-04,west
540,2020-08-04,north
587,2020-08-04,south
549,2020-08-04,east
544,2020-08-04,west
528,2020-08-04,north
513,2020-08-04,south
532,2020-08-04,east
539,2020-08-04,west
515,2020-08-04,north
592,2020-08-04,south
553,2020-08-04,east
518,2020-08-04,west
548,2020-08-04,north
521,2020-08-04,south
590,2020-08-04,east
520,2020-08-04,west
571,2020-08-04,north
512,2020-08-04,south
586,2020-08-04,east
600,2020-08-04,west
583,2020-08-05,north
516,2020-08-05,south
551,2020-08-05,east
554,2020-08-05,west
537,2020-08-05,north
592,2020-08-05,south
547,2020-08-05,east
592,2020-08-05,west
526,2020-08-05,north
530,2020-08-05,south
553,2020-08-05,east
563,2020-08-05,west
599,2020-08-05,north
570,2020-08-05,south
589,2020-08-05,east
528,2020-08-05,west
596,2020-08-05,north
541,2020-08-05,south
593,2020-08-05,east
544,2020-08-05,west
552,2020-08-05,north
575,2020-08-05,south
571,2020-08-05,east
508,2020-08-05,west
571,2020-08-05,north
527,2020-08-05,south
560,2020-08-05,east
573,2020-08-05,west
590,2020-08-06,north
570,2020-08-06,south
503,2020-08-06,east
515,2020-08-06,west
514,2020-08-06,north
552,2020-08-06,south
589,2020-08-06,east
507,2020-08-06,west
590,2020-08-06,north
573,2020-08-06,south
536,2020-08-06,east
534,2020-08-06,west
556,2020-08-06,north
517,2020-08-06,south
574,2020-08-06,east
539,2020-08-06,west
529,2020-08-06,north
561,2020-08-06,south
534,2020-08-06,east
524,2020-08-06,west
546,2020-08-06,north
547,2020-08-06,south
581,2020-08-06,east
553,2020-08-06,west
526,2020-08-06,north
573,2020-08-06,south
523,2020-08-06,east
524,2020-08-06,west
580,2020-08-07,north
508,2020-08-07,south
547,2020-08-07,east
570,2020-08-07,west
544,2020-08-07,north
502,2020-08-07,south
563,2020-08-07,east
580,2020-08-07,west
527,2020-08-07,north
579,2020-08-07,south
513,2020-08-07,east
595,2020-08-07,west
524,2020-08-07,north
510,2020-08-07,south
569,2020-08-07,east
538,2020-08-07,west
510,2020-08-07,north
534,2020-08-07,south
557,2020-08-07,east
525,2020-08-07,west
515,2020-08-07,north
562,2020-08-07,south
506,2020-08-07,east
544,2020-08-07,west
536,2020-08-07,north
598,2020-08-07,south
563,2020-08-07,east
556,2020-08-07,west
576,2020-08-08,north
565,2020-08-08,south
572,2020-08-08,east
595,2020-08-08,west
586,2020-08-08,north
517,2020-08-08,south
571,2020-08-08,east
587,2020-08-08,west
534,2020-08-08,north
585,2020-08-08,south
560,2020-08-08,east
543,2020-08-08,west
550,2020-08-08,north
537,2020-08-08,south
503,2020-08-08,east
518,2020-08-08,west
574,2020-08-08,north
537,2020-08-08,south
582,2020-08-08,east
532,2020-08-08,west
570,2020-08-08,north
583,2020-08-08,south
580,2020-08-08,east
556,2020-08-08,west
532,2020-08-08,north
566,2020-08-08,south
534,2020-08-08,east
568,2020-08-08,west
539,2020-08-09,north
584,2020-08-09,south
578,2020-08-09,east
507,2020-08-09,west
511,2020-08-09,north
500,2020-08-09,south
521,2020-08-09,east
514,2020-08-09,west
578,2020-08-09,north
526,2020-08-09,south
525,2020-08-09,east
502,2020-08-09,west
543,2020-08-09,north
587,2020-08-09,south
536,2020-08-09,east
527,2020-08-09,west
537,2020-08-09,north
531,2020-08-09,south
569,2020-08-09,east
516,2020-08-09,west
538,2020-08-09,north
592,2020-08-09,south
505,2020-08-09,east
538,2020-08-09,west
503,2020-08-09,north
599,2020-08-09,south
574,2020-08-09,east
528,2020-08-09,west
515,2020-08-10,north
574,2020-08-10,south
549,2020-08-10,east
510,2020-08-10,west
577,2020-08-10,north
560,2020-08-10,south
567,2020-08-10,east
533,2020-08-10,west
585,2020-08-10,north
556,2020-08-10,south
578,2020-08-10,east
572,2020-08-10,west
513,2020-08-10,north
518,2020-08-10,south
550,2020-08-10,east
572,2020-08-10,west
567,2020-08-10,north
573,2020-08-10,south
577,2020-08-10,east
587,2020-08-10,west
501,2020-08-10,north
581,2020-08-10,south
535,2020-08-10,east
583,2020-08-10,west
600,2020-08-10,north
557,2020-08-10,south
500,2020-08-10,east
599,2020-08-10,west
544,2020-08-11,north
540,2020-08-11,south
517,2020-08-11,east
519,2020-08-11,west
521,2020-08-11,north
589,2020-08-11,south
507,2020-08-11,east
514,2020-08-11,west
503,2020-08-11,north
595,2020-08-11,south
536,2020-08-11,east
524,2020-08-11,west
537,2020-08-11,north
525,2020-08-11,south
537,2020-08-11,east
547,2020-08-11,west
534,2020-08-11,north
511,2020-08-11,south
544,2020-08-11,east
556,2020-08-11,west
539,2020-08-11,north
569,2020-08-11,south
572,2020-08-11,east
573,2020-08-11,west
600,2020-08-11,north
586,2020-08-11,south
531,2020-08-11,east
504,2020-08-11,west
579,2020-08-12,north
583,2020-08-12,south
568,2020-08-12,east
557,2020-08-12,west
547,2020-08-12,north
532,2020-08-12,south
537,2020-08-12,east
527,2020-08-12,west
560,2020-08-12,north
507,2020-08-12,south
530,2020-08-12,east
543,2020-08-12,west
556,2020-08-12,north
527,2020-08-12,south
572,2020-08-12,east
538,2020-08-12,west
506,2020-08-12,north
538,2020-08-12,south
591,2020-08-12,east
584,2020-08-12,west
527,2020-08-12,north
552,2020-08-12,south
502,2020-08-12,east
538,2020-08-12,west
533,2020-08-12,north
512,2020-08-12,south
541,2020-08-12,east
511,2020-08-12,west
500,2020-08-13,north
500,2020-08-13,south
567,2020-08-13,east
595,2020-08-13,west
572,2020-08-13,north
518,2020-08-13,south
522,2020-08-13,east
581,2020-08-13,west
542,2020-08-13,north
550,2020-08-13,south
528,2020-08-13,east
502,2020-08-13,west
557,2020-08-13,north
534,2020-08-13,south
589,2020-08-13,east
527,2020-08-13,west
527,2020-08-13,north
551,2020-08-13,south
573,2020-08-13,east
594,2020-08-13,west
573,2020-08-13,north
549,2020-08-13,south
531,2020-08-13,east
518,2020-08-13,west
547,2020-08-13,north
585,2020-08-13,south
574,2020-08-13,east
524,2020-08-13,west
514,2020-08-14,north
597,2020-08-14,south
572,2020-08-14,east
555,2020-08-14,west
599,2020-08-14,north
520,2020-08-14,south
566,2020-08-14,east
562,2020-08-14,west
579,2020-08-14,north
536,2020-08-14,south
546,2020-08-14,east
540,2020-08-14,west
589,2020-08-14,north
544,2020-08-14,south
509,2020-08-14,east
556,2020-08-14,west
542,2020-08-14,north
531,2020-08-14,south
564,2020-08-14,east
529,2020-08-14,west
556,2020-08-14,north
583,2020-08-14,south
547,2020-08-14,east
551,2020-08-14,west
587,2020-08-14,north
514,2020-08-14,south
525,2020-08-14,east
557,2020-08-14,west
580,2020-08-15,north
544,2020-08-15,south
520,2020-08-15,east
563,2020-08-15,west
598,2020-08-15,north
518,2020-08-15,south
563,2020-08-15,east
563,2020-08-15,west
598,2020-08-15,north
561,2020-08-15,south
563,2020-08-15,east
596,2020-08-15,west
500,2020-08-15,north
502,2020-08-15,south
528,2020-08-15,east
